龍膽,54dc6bcb-c7d0-441c-8df7-364bd38a10d1
黃芩,54dc6bcb-dd4c-437f-b542-364bd38a10d1
山梔子,54dc6bcb-e648-4b5d-ab9b-364bd38a10d1
澤瀉,54dc6bcb-ee18-4c4b-b8c1-364bd38a10d1
木通,54dc6bcb-f64c-48a4-aac8-364bd38a10d1
車前子,54dc6bcb-fdb8-40d8-b842-364bd38a10d1
當歸,54dc6bcb-0588-4d93-a550-364bd38a10d1
生地黃,54dc6bcb-11a4-410c-a5f9-364bd38a10d1
柴胡,54dc6bcb-1848-46e4-aefa-364bd38a10d1
甘草,54dc6bcb-1eec-4d73-8617-364bd38a10d1
蜂蜜,54dc6bcb-252c-4e21-8a00-364bd38a10d1
白扁豆,54dc6bcb-4278-4133-a0cd-364bd38a10d1
人參,54dc6bcb-49e4-4b39-bdeb-364bd38a10d1
茯苓,54dc6bcb-5088-4fab-98b0-364bd38a10d1
白朮,54dc6bcb-572c-4741-a0a5-364bd38a10d1
山藥,54dc6bcb-61b8-4a13-874d-364bd38a10d1
蓮子肉,54dc6bcb-67f8-4604-a9da-364bd38a10d1
桔梗,54dc6bcb-6e9c-49b1-8f7a-364bd38a10d1
薏苡仁,54dc6bcb-74dc-43ee-a325-364bd38a10d1
砂仁,54dc6bcb-7b1c-427b-a23a-364bd38a10d1
樟腦,54dc6bcb-9610-4409-a3e5-364bd38a10d1
冰片,54dc6bcb-9d18-4eff-a375-364bd38a10d1
黃柏,54dc6bcb-a3bc-49db-a7a7-364bd38a10d1
薄荷腦,54dc6bcb-a9fc-41b9-abed-364bd38a10d1
冬綠油,54dc6bcb-b0a0-47b4-bed0-364bd38a10d1
白蠟,54dc6bcb-b6e0-4dfb-988f-364bd38a10d1
食用紅色6號,54dc6bcb-bd84-4be1-b2eb-364bd38a10d1
食用黃色5號,54dc6bcb-c428-4b46-b839-364bd38a10d1
白色凡士林,54dc6bcb-cacc-4615-9b1b-364bd38a10d1
藤,54dc6bcb-e1d8-4517-a736-364bd38a10d1
澱粉,54dc6bcb-e9a8-4ad3-b587-364bd38a10d1
瞿麥,54dc6bcb-062c-4e5f-809a-364bd38a10d1
滑石,54dc6bcb-0cd0-496b-bcc5-364bd38a10d1
大黃,54dc6bcb-1374-412f-b10b-364bd38a10d1
萹蓄,54dc6bcb-1d9c-43b4-914a-364bd38a10d1
甘草梢,54dc6bcb-2828-4fd7-9860-364bd38a10d1
燈心草,54dc6bcb-2e68-456e-ae97-364bd38a10d1
黃耆,54dc6bcb-57d0-4af0-b08b-364bd38a10d1
